company_name,year,sales,profit,rprofit,totalassets,totalliabilities,sequity,mnc,psic_5,exporter,nationality,bind,aki_16,
Taiyo Yuden Philippines Inc.,2020,7.91,0.32,4.08,4.26,1.14,3.13,1,26120,1,Japanese,MFG,MFG,
Taiyo Yuden Philippines Inc.,2021,7.63,0.36,4.73,4.54,1.23,2.95,1,26200,1,Japanese,MFG,MFG,
Tanduay Distillers Inc.,2018,15.67,0.42,2.67,19.12,3.27,15.85,0,11010,0,Filipino,MFG,MFG,
Tanduay Distillers Inc.,2019,16.09,0.44,2.75,20.96,4.67,16.29,0,11010,0,Filipino,MFG,MFG,
Tangent Holdings Corp.,2019,2.44,2.36,96.81,68.50,5.12,63.38,0,64200,0,Filipino,SERV,FIA,
Tangent Holdings Corp.,2020,6.55,-12.51,-190.98,62.93,12.06,50.87,0,64200,0,Filipino,SERV,FIA,
Tangent Holdings Corp.,2021,8.69,-2.27,-26.15,66.17,17.57,16.28,0,64304,0,Filipino,SERV,FIA,
TANN Philippines Inc.,2019,1.95,0.44,22.69,1.67,0.18,1.49,1,17093,1,Austrian,MFG,MFG,
TANN Philippines Inc.,2020,1.60,0.31,19.51,1.99,0.19,1.80,1,17093,1,Austrian,MFG,MFG,
Tantuco Enterprises Inc.,2018,3.50,0.02,0.60,1.69,1.16,0.52,0,10450,0,Filipino,MFG,MFG,
Tantuco Enterprises Inc.,2019,2.52,0.03,1.15,1.40,0.85,0.55,0,10450,1,Filipino,MFG,MFG,
Tantuco Enterprises Inc.,2020,1.99,0.01,0.55,0.96,0.39,0.56,0,10450,1,Filipino,MFG,MFG,
Tantuco Enterprises Inc.,2021,3.71,0.04,1.13,1.22,0.61,0.32,0,10490,1,Filipino,MFG,MFG,
Tao Commodity Trader Inc.,2018,2.26,0.04,1.68,2.06,1.58,0.48,0,46302,0,Filipino,SERV,TRD,
Tao Commodity Trader Inc.,2019,2.30,0.05,2.04,1.96,1.46,0.50,0,46302,0,Filipino,SERV,TRD,
Tao Commodity Trader Inc.,2020,1.80,0.03,1.39,2.27,1.78,0.49,0,46302,0,Filipino,SERV,TRD,
Tap Oil Manufacturing Corp.,2020,2.49,0.01,0.32,5.95,5.93,0.02,0,10440,0,Filipino,MFG,MFG,
Tap Oil Manufacturing Corp.,2021,4.78,0.02,0.31,7.70,7.68,0.01,0,10450,0,Filipino,MFG,MFG,
Tarlac Electric Inc.,2018,2.84,0.18,6.44,2.00,1.02,0.98,0,35100,0,Filipino,SERV,EWS,
Tarlac Electric Inc.,2021,3.35,0.18,5.25,3.04,1.46,0.55,0,35200,0,Filipino,SERV,EWS,
Tata Consultancy Services Philippines Inc.,2020,4.30,0.00,0.09,2.59,1.95,0.64,1,82219,1,Indian,SERV,PRO,
Tata Consultancy Services Philippines Inc.,2021,5.34,0.38,7.17,3.03,2.26,1.02,1,82221,1,Indian,SERV,PRO,
TCL Sun Inc.,2018,3.12,0.03,1.09,0.98,0.76,0.22,0,46491,0,Filipino,SERV,TRD,
TCL Sun Inc.,2019,3.95,0.18,4.48,1.15,0.80,0.34,0,46491,0,Filipino,SERV,TRD,
TCL Sun Inc.,2020,3.95,0.27,6.73,1.56,1.00,0.56,0,46491,0,Filipino,SERV,TRD,
TCL Sun Inc.,2021,5.26,-0.12,-2.24,1.62,1.28,0.24,0,46492,0,Filipino,SERV,TRD,
TDK Philippines Ltd.,2018,4.78,0.52,10.95,7.76,1.79,5.97,1,26200,1,Japanese,MFG,MFG,
TDK Philippines Ltd.,2021,2.59,-0.47,-18.24,5.00,0.89,0.44,1,26300,1,Japanese,MFG,MFG,
TeaM Energy Corp.,2018,15.74,5.64,35.85,111.86,81.68,30.19,1,35100,0,Japanese,SERV,EWS,
TeaM Energy Corp.,2019,15.98,6.21,38.86,98.79,66.07,32.72,1,35100,0,Japanese,SERV,EWS,
TeaM Energy Corp.,2020,8.65,1.22,14.14,79.56,48.51,31.05,1,35100,0,Japanese,SERV,EWS,
TeaM Energy Corp.,2021,8.16,1.33,16.29,72.27,38.36,1.69,1,35102,0,Japanese,SERV,EWS,
Team Gladiola Inc.,2018,2.79,2.79,99.93,20.04,0.71,19.33,0,64200,0,Filipino,SERV,FIA,
Team Gladiola Inc.,2019,2.68,2.68,99.93,24.77,0.72,24.05,0,64200,0,Filipino,SERV,FIA,
Team Gladiola Inc.,2020,1.79,1.79,99.89,25.90,0.75,25.15,0,64200,0,Filipino,SERV,FIA,
TeaM (Philippines) Energy Corp.,2018,12.45,0.85,6.80,16.44,7.53,8.91,1,35100,0,Japanese,SERV,EWS,
TeaM (Philippines) Energy Corp.,2019,13.44,2.62,19.48,20.33,8.87,11.46,1,35100,0,Japanese,SERV,EWS,
TeaM (Philippines) Energy Corp.,2020,9.52,0.24,2.56,19.61,9.93,9.68,1,35100,0,Japanese,SERV,EWS,
TeaM (Philippines) Energy Corp.,2021,13.32,0.52,3.87,21.34,12.10,6.33,1,35102,0,Japanese,SERV,EWS,
TeaM Sual Corp.,2018,12.75,4.67,36.63,40.48,7.06,33.42,1,35100,0,Japanese,SERV,EWS,
TeaM Sual Corp.,2019,11.21,3.65,32.50,33.88,7.14,26.74,1,35100,0,Japanese,SERV,EWS,
TeaM Sual Corp.,2021,9.02,0.73,8.05,24.91,7.01,0.24,1,35102,0,Japanese,SERV,EWS,
Techlog Center Philippines,2018,28.79,9.44,32.79,50.72,1.47,49.26,1,26300,1,American,MFG,MFG,
Techlog Center Philippines,2019,39.25,11.03,28.09,10.53,4.13,6.40,1,26300,1,American,MFG,MFG,
Techlog Center Philippines,2020,21.23,7.37,34.72,5.77,2.80,2.97,1,26300,1,American,MFG,MFG,
Techlog Center Philippines,2021,19.07,6.82,35.74,10.79,2.16,8.50,1,26400,1,American,MFG,MFG,
Technopaq Inc.,2019,2.17,0.03,1.43,1.04,0.61,0.43,1,46510,0,HK-Chinese,SERV,TRD,
Technopaq Inc.,2020,2.09,0.03,1.20,0.98,0.52,0.45,1,46510,0,HK-Chinese,SERV,TRD,
Tecnimont Philippines Inc.,2019,3.15,0.19,5.93,3.01,2.79,0.22,1,42900,0,Italian,SERV,CNS,
TelePhilippines Inc.,2018,11.19,0.49,4.34,4.53,1.18,3.36,1,82211,1,French,SERV,PRO,
TelePhilippines Inc.,2019,13.70,0.58,4.20,6.53,3.57,2.96,1,82211,1,French,SERV,PRO,
TelePhilippines Inc.,2020,13.36,0.44,3.30,7.36,4.55,2.81,1,82211,1,French,SERV,PRO,
TelePhilippines Inc.,2021,20.95,6.52,31.12,17.88,8.52,8.25,1,82219,0,French,SERV,PRO,
TeleTech Customer Care Management Philippines Inc.,2018,7.78,1.30,16.67,3.19,1.80,1.39,1,82211,1,American,SERV,PRO,
TeleTech Customer Care Management Philippines Inc.,2019,7.53,1.06,14.07,4.98,3.65,1.33,1,82211,1,American,SERV,PRO,
TeleTech Customer Care Management Philippines Inc.,2020,7.03,0.49,6.94,5.32,2.72,2.60,1,82211,1,American,SERV,PRO,
TeleTech Offshore Investments B.V.,2018,13.74,8.63,62.82,2.62,1.30,1.32,1,82211,1,American,SERV,PRO,
TeleTech Offshore Investments B.V.,2020,5.95,0.67,11.19,4.02,2.29,1.74,1,82211,1,American,SERV,PRO,
TeleTech Offshore Investments B.V.,2021,6.40,1.24,19.42,3.87,2.06,-0.12,1,82219,1,American,SERV,PRO,
Telstra International Philippines Inc.,2019,2.05,0.11,5.13,1.05,0.30,0.75,1,82229,1,Australian,SERV,PRO,
Telstra International Philippines Inc.,2020,2.58,0.11,4.30,1.58,0.73,0.84,1,82229,1,Australian,SERV,PRO,
TELUS International Philippines Inc.,2018,12.54,3.16,25.18,8.01,2.40,5.60,1,82211,1,Canadian,SERV,PRO,
TELUS International Philippines Inc.,2019,14.29,3.36,23.47,11.38,5.29,6.09,1,82211,1,Canadian,SERV,PRO,
TELUS International Philippines Inc.,2020,13.49,1.75,12.96,9.91,4.86,5.05,1,82211,1,Canadian,SERV,PRO,
TELUS International Philippines Inc.,2021,16.82,2.79,16.60,14.86,6.71,7.17,1,82219,0,Canadian,SERV,PRO,
Temic Automotive Phils. Inc.,2018,11.61,1.48,12.77,5.76,1.97,3.79,1,29302,1,German,MFG,MFG,
Temic Automotive Phils. Inc.,2019,9.42,-0.08,-0.89,5.65,2.08,3.58,1,29302,1,German,MFG,MFG,
Temic Automotive Phils. Inc.,2021,6.41,0.85,13.32,5.81,1.30,3.89,1,29302,1,German,MFG,MFG,
Teradyne Philippines Ltd.,2020,1.62,0.09,5.80,1.48,0.46,1.02,1,71200,1,American,SERV,PRO,
Teriyaki Boy Group Inc.,2021,2.47,0.10,4.21,2.16,1.99,-0.25,0,56102,0,Filipino,SERV,AFS,
Terumo (Philippines) Corp.,2020,4.34,0.14,3.22,6.35,1.79,4.57,1,32504,1,Japanese,MFG,MFG,
Terumo (Philippines) Corp.,2021,4.76,0.18,3.74,8.02,2.94,0.78,1,32999,1,Japanese,MFG,MFG,
Tetra Pak Philippines Inc.,2018,4.52,0.03,0.73,2.44,2.17,0.27,1,46592,0,Swiss,SERV,TRD,
Tetra Pak Philippines Inc.,2019,3.96,0.02,0.58,2.00,1.72,0.28,1,46592,0,Swiss,SERV,TRD,
Tetra Pak Philippines Inc.,2020,4.16,0.16,3.85,2.11,1.69,0.42,1,46592,0,Swiss,SERV,TRD,
Tetra Pak Philippines Inc.,2021,3.90,0.03,0.79,1.92,1.49,0.15,1,46594,0,Swiss,SERV,TRD,
TGP Pharma Inc.,2018,4.38,0.47,10.63,1.82,0.68,1.14,0,47721,0,Filipino,SERV,TRD,
TGP Pharma Inc.,2019,4.94,0.63,12.79,2.13,0.88,1.25,0,47721,0,Filipino,SERV,TRD,
TGP Pharma Inc.,2020,4.96,0.58,11.67,2.00,0.81,1.19,0,47721,0,Filipino,SERV,TRD,
TGP Pharma Inc.,2021,5.06,0.66,13.12,1.85,0.67,0.56,0,47732,0,Filipino,SERV,TRD,
Therma Luzon Inc.,2018,26.91,1.36,5.06,56.02,50.30,5.72,0,35100,0,Filipino,SERV,EWS,
Therma Luzon Inc.,2019,26.87,2.12,7.89,48.03,47.98,0.06,0,35100,0,Filipino,SERV,EWS,
Therma Luzon Inc.,2020,20.95,-1.32,-6.29,41.17,40.77,0.39,0,35100,0,Filipino,SERV,EWS,
Therma Luzon Inc.,2021,33.46,6.33,18.91,46.50,38.21,6.79,0,35102,0,Filipino,SERV,EWS,
Therma Marine Inc.,2019,1.97,0.25,12.79,1.98,0.93,1.04,0,35100,0,Filipino,SERV,EWS,
Therma Mobile Inc.,2019,1.99,-0.16,-8.08,4.04,0.75,3.30,0,35100,0,Filipino,SERV,EWS,
Therma Power Inc.,2018,19.55,16.07,82.20,97.63,36.92,60.71,0,64200,0,Filipino,SERV,FIA,
Therma Power Inc.,2019,17.83,15.51,86.94,99.94,29.80,70.15,0,64200,0,Filipino,SERV,FIA,
Therma Power Inc.,2020,8.73,6.53,74.85,100.54,23.86,76.68,0,64200,0,Filipino,SERV,FIA,
Therma Power Inc.,2021,6.66,4.45,66.72,103.00,21.88,51.04,0,64304,0,Filipino,SERV,FIA,
Therma South Inc.,2018,11.38,2.71,23.82,36.16,22.29,13.88,0,35100,0,Filipino,SERV,EWS,
Therma South Inc.,2019,9.47,1.20,12.69,31.62,21.55,10.07,0,35100,0,Filipino,SERV,EWS,
Therma South Inc.,2020,10.18,2.45,24.09,29.69,19.74,9.95,0,35100,0,Filipino,SERV,EWS,
Therma South Inc.,2021,11.30,1.55,13.74,28.60,19.40,0.11,0,35102,0,Filipino,SERV,EWS,
Therma Visayas Inc.,2019,6.37,0.81,12.73,50.81,39.22,11.59,0,35100,0,Filipino,SERV,EWS,
Therma Visayas Inc.,2020,9.27,0.47,5.03,44.74,32.31,12.43,0,35100,0,Filipino,SERV,EWS,
Therma Visayas Inc.,2021,10.77,0.97,9.00,42.47,29.02,2.37,0,35102,0,Filipino,SERV,EWS,
Tiger Resort Leisure and Entertainment Inc.,2020,11.38,-9.11,-80.00,179.52,113.31,66.21,1,92000,0,Japanese,SERV,OTH,
TI Philippines Inc.,2018,163.04,12.24,7.51,96.67,8.07,88.61,1,26120,1,American,MFG,MFG,
TI Philippines Inc.,2019,120.33,5.19,4.31,96.44,13.79,82.65,1,26120,1,American,MFG,MFG,
TI Philippines Inc.,2020,110.23,6.96,6.31,87.37,10.90,76.47,1,26120,1,American,MFG,MFG,
TI Philippines Inc.,2021,125.51,7.83,6.24,97.48,17.63,145.99,1,26200,1,American,MFG,MFG,
Tong Hsing Electronics Phils. Inc.,2018,2.61,-0.02,-0.92,3.41,0.78,2.63,1,26120,1,Taiwanese,MFG,MFG,
Tong Hsing Electronics Phils. Inc.,2019,2.80,-0.11,-3.90,2.81,0.44,2.37,1,26120,1,Taiwanese,MFG,MFG,
Tong Hsing Electronics Phils. Inc.,2021,3.91,0.48,12.33,3.41,0.48,0.23,1,26129,1,Taiwanese,MFG,MFG,
Tong Lung Philippines Metal Industry Co. Inc.,2020,3.91,0.15,3.91,3.65,2.90,0.75,1,25999,0,American,MFG,MFG,
Tong Lung Philippines Metal Industry Co. Inc.,2021,4.94,0.22,4.35,3.82,2.81,-0.51,1,26129,0,American,MFG,MFG,
Top Frontier Investment Holdings Inc.,2018,2.22,0.73,32.96,156.30,25.49,130.81,0,64200,0,Filipino,SERV,FIA,
Top Frontier Investment Holdings Inc.,2020,3.28,2.95,89.79,156.71,23.60,133.11,0,64200,0,Filipino,SERV,FIA,
Toshiba Information Equipment Philippines Inc.,2018,141.93,4.52,3.18,51.72,39.30,12.42,1,26200,1,Japanese,MFG,MFG,
Toshiba Information Equipment Philippines Inc.,2019,139.52,3.38,2.42,52.84,41.31,11.54,1,26200,1,Japanese,MFG,MFG,
Toshiba Information Equipment Philippines Inc.,2020,111.04,2.50,2.25,53.04,41.95,11.09,1,26200,1,Japanese,MFG,MFG,
Toshiba Information Equipment Philippines Inc.,2021,146.39,3.20,2.18,50.90,38.73,1.49,1,26300,1,Japanese,MFG,MFG,
Toyota Aisin Philippines Inc.,2018,9.38,0.31,3.33,6.18,1.86,4.33,1,29302,1,Japanese,MFG,MFG,
Toyota Aisin Philippines Inc.,2019,7.77,0.15,1.89,5.33,1.30,4.03,1,29302,1,Japanese,MFG,MFG,
Toyota Aisin Philippines Inc.,2020,6.30,0.14,2.14,5.28,1.62,3.66,1,29302,1,Japanese,MFG,MFG,
Toyota Aisin Philippines Inc.,2021,9.06,0.37,4.04,5.61,1.46,2.28,1,30309,1,Japanese,MFG,MFG,
Toyota Alabang Inc.,2018,5.78,0.00,0.03,3.12,2.95,0.17,0,45101,0,Filipino,SERV,TRD,
Toyota Alabang Inc.,2019,5.90,-0.01,-0.14,3.26,3.10,0.17,0,45101,0,Filipino,SERV,TRD,
Toyota Alabang Inc.,2020,2.75,-0.12,-4.52,2.63,2.54,0.09,0,45101,0,Filipino,SERV,TRD,
Toyota Angeles Pampanga Inc.,2018,2.62,0.02,0.91,1.11,0.81,0.30,0,45101,0,Filipino,SERV,TRD,
Toyota Angeles Pampanga Inc.,2019,3.05,0.00,-0.03,1.10,0.81,0.29,0,45101,0,Filipino,SERV,TRD,
Toyota Angeles Pampanga Inc.,2020,1.83,-0.03,-1.53,1.07,0.80,0.26,0,45101,0,Filipino,SERV,TRD,
Toyota Bacoor Cavite Inc.,2018,3.36,0.03,0.95,0.98,0.77,0.22,0,45101,0,Filipino,SERV,TRD,
Toyota Bacoor Cavite Inc.,2019,3.81,0.02,0.55,1.23,1.00,0.24,0,45101,0,Filipino,SERV,TRD,
Toyota Bacoor Cavite Inc.,2020,2.48,0.01,0.32,1.10,0.85,0.25,0,45101,0,Filipino,SERV,TRD,
Toyota Bacoor Cavite Inc.,2021,3.00,0.01,0.43,0.85,0.59,0.06,0,45109,0,Filipino,SERV,TRD,
Toyota Balintawak Inc.,2018,8.93,0.08,0.90,2.49,1.91,0.58,0,45101,0,Filipino,SERV,TRD,
Toyota Batangas City Inc.,2018,3.42,0.02,0.44,1.66,1.45,0.22,0,45101,0,Filipino,SERV,TRD,
Toyota Batangas City Inc.,2019,3.99,0.02,0.40,2.06,1.83,0.23,0,45101,0,Filipino,SERV,TRD,
Toyota Batangas City Inc.,2020,2.33,0.00,-0.09,1.61,1.39,0.22,0,45101,0,Filipino,SERV,TRD,
Toyota Batangas City Inc.,2021,3.34,0.01,0.27,1.50,1.27,0.15,0,45109,0,Filipino,SERV,TRD,
Toyota Boshoku Philippines Corp.,2018,3.07,0.06,1.96,0.93,0.35,0.57,1,29302,0,Japanese,MFG,MFG,
Toyota Boshoku Philippines Corp.,2019,2.71,0.04,1.62,1.03,0.46,0.56,1,29302,0,Japanese,MFG,MFG,
Toyota Boshoku Philippines Corp.,2020,1.56,-0.10,-6.59,0.92,0.45,0.47,1,29302,0,Japanese,MFG,MFG,
Toyota Cabanatuan City Inc.,2018,3.46,0.04,1.24,0.26,0.07,0.19,0,45101,0,Filipino,SERV,TRD,
Toyota Camarines Sur Inc.,2018,3.24,0.02,0.74,1.45,1.21,0.25,0,45101,0,Filipino,SERV,TRD,
Toyota Camarines Sur Inc.,2019,5.07,0.02,0.41,2.06,1.80,0.26,0,45101,0,Filipino,SERV,TRD,
Toyota Camarines Sur Inc.,2020,4.05,0.03,0.77,2.34,2.05,0.29,0,45101,0,Filipino,SERV,TRD,
Toyota Commonwealth Inc.,2018,4.45,0.03,0.70,1.08,0.82,0.26,0,45101,0,Filipino,SERV,TRD,
Toyota Commonwealth Inc.,2019,5.00,0.03,0.66,1.25,0.96,0.29,0,45101,0,Filipino,SERV,TRD,
Toyota Commonwealth Inc.,2020,2.91,0.01,0.45,0.99,0.67,0.32,0,45101,0,Filipino,SERV,TRD,
Toyota Commonwealth Inc.,2021,3.45,0.02,0.67,1.02,0.68,0.18,0,45109,0,Filipino,SERV,TRD,
Toyota Fairview Inc.,2018,2.58,0.01,0.50,0.77,0.63,0.14,0,45101,0,Filipino,SERV,TRD,
Toyota Fairview Inc.,2019,3.12,0.01,0.45,0.86,0.71,0.15,0,45101,0,Filipino,SERV,TRD,
Toyota Fairview Inc.,2020,1.85,0.00,0.22,0.76,0.61,0.15,0,45101,0,Filipino,SERV,TRD,
Toyota Fairview Inc.,2021,2.45,0.02,0.73,0.73,0.55,0.10,0,45109,0,Filipino,SERV,TRD,
Toyota Financial Services Philippines Corp.,2018,6.76,0.76,11.30,84.76,75.18,9.58,1,64923,0,Japanese,SERV,FIA,
Toyota Financial Services Philippines Corp.,2019,7.41,0.50,6.72,82.01,72.36,9.66,1,64923,0,Japanese,SERV,FIA,
Toyota Financial Services Philippines Corp.,2020,7.91,-0.04,-0.46,107.37,95.86,11.51,1,64923,0,Japanese,SERV,FIA,
Toyota Financial Services Philippines Corp.,2021,10.44,1.04,9.93,121.29,106.98,6.28,1,64925,0,Japanese,SERV,FIA,
Toyota Global City Inc.,2018,3.60,0.05,1.34,0.92,0.57,0.35,0,45101,0,Filipino,SERV,TRD,
Toyota Global City Inc.,2019,3.52,0.02,0.60,1.31,0.94,0.37,0,45101,0,Filipino,SERV,TRD,
Toyota Global City Inc.,2020,2.11,-0.03,-1.28,1.43,1.09,0.34,0,45101,0,Filipino,SERV,TRD,
Toyota Global City Inc.,2021,2.35,-0.10,-4.25,1.39,1.15,0.04,0,45109,0,Filipino,SERV,TRD,
Toyota Manila Bay Corp.,2018,20.43,0.18,0.86,6.37,4.10,2.27,0,45101,0,Filipino,SERV,TRD,
Toyota Manila Bay Corp.,2019,23.40,0.11,0.49,7.40,5.05,2.36,0,45101,0,Filipino,SERV,TRD,
Toyota Manila Bay Corp.,2020,13.28,0.05,0.34,6.10,3.72,2.39,0,45101,0,Filipino,SERV,TRD,
Toyota Manila Bay Corp.,2021,15.41,0.14,0.93,5.59,3.03,1.27,0,45109,0,Filipino,SERV,TRD,
Toyota Motor Philippines Corp.,2018,151.31,8.23,5.44,29.98,17.40,12.58,0,29100,0,Filipino,MFG,MFG,
Toyota Motor Philippines Corp.,2019,160.53,9.06,5.64,31.27,18.35,12.91,0,29100,0,Filipino,MFG,MFG,
Toyota Motor Philippines Corp.,2020,92.76,3.25,3.51,39.40,32.60,6.81,0,29100,0,Filipino,MFG,MFG,
Toyota Motor Philippines Corp.,2021,122.11,5.91,4.84,38.78,28.79,7.46,0,29302,0,Filipino,MFG,MFG,
Toyota Motor Philippines Logistics Inc.,2018,8.23,0.24,2.88,0.94,0.69,0.25,0,45301,0,Filipino,SERV,TRD,
Toyota Motor Philippines Logistics Inc.,2019,6.89,0.19,2.71,0.75,0.55,0.20,0,45301,0,Filipino,SERV,TRD,
Toyota Motor Philippines Logistics Inc.,2021,8.80,0.24,2.69,1.15,0.90,0.24,0,45401,0,Filipino,SERV,TRD,
Toyota Otis Inc.,2018,6.23,0.09,1.40,1.35,1.12,0.22,0,45101,0,Filipino,SERV,TRD,
Toyota Otis Inc.,2019,6.14,0.02,0.24,1.61,1.38,0.23,0,45101,0,Filipino,SERV,TRD,
Toyota Otis Inc.,2020,4.11,-0.04,-0.88,1.56,1.29,0.28,0,45101,0,Filipino,SERV,TRD,
Toyota Otis Inc.,2021,4.88,0.01,0.16,1.62,1.33,0.07,0,45109,0,Filipino,SERV,TRD,
Toyota Pasong Tamo Inc.,2018,3.89,0.03,0.67,1.48,1.17,0.31,0,45101,0,Filipino,SERV,TRD,
Toyota Pasong Tamo Inc.,2019,4.01,0.01,0.15,1.46,1.17,0.29,0,45101,0,Filipino,SERV,TRD,
Toyota Pasong Tamo Inc.,2020,2.15,-0.08,-3.63,1.30,1.10,0.20,0,45101,0,Filipino,SERV,TRD,
Toyota Pasong Tamo Inc.,2021,2.63,-0.11,-4.14,1.41,1.24,-0.07,0,45109,0,Filipino,SERV,TRD,
Toyota Quezon Avenue Inc.,2021,4.07,0.01,0.32,1.81,1.36,0.35,0,45109,0,Filipino,SERV,TRD,
Toyota San Fernando Pampanga Inc.,2021,7.55,0.39,5.22,1.92,0.68,0.87,0,45109,0,Filipino,SERV,TRD,
Toyota Shaw Inc.,2018,12.29,0.06,0.48,2.87,2.45,0.42,0,45101,0,Filipino,SERV,TRD,
Toyota Tsusho Philippines Corp.,2018,8.76,0.08,0.96,2.87,2.31,0.56,1,45109,1,Japanese,SERV,TRD,
Toyota Tsusho Philippines Corp.,2019,7.42,0.10,1.28,2.78,2.14,0.64,1,45109,1,Japanese,SERV,TRD,
Toyota Tsusho Philippines Corp.,2020,5.26,0.01,0.17,2.69,2.06,0.64,1,45109,1,Japanese,SERV,TRD,
Toyota Tsusho Philippines Corp.,2021,6.94,0.19,2.71,2.81,2.08,0.58,1,45109,0,Japanese,SERV,TRD,
TPEC Holdings Corp.,2018,3.55,1.55,43.68,20.27,14.51,5.75,1,64200,0,Japanese,SERV,FIA,
TPEC Holdings Corp.,2019,3.57,1.34,37.50,19.30,13.99,5.31,1,64200,0,Japanese,SERV,FIA,
TPEC Holdings Corp.,2020,3.54,1.35,38.16,18.29,12.93,5.36,1,64200,0,Japanese,SERV,FIA,
TPEC Holdings Corp.,2021,3.57,1.32,36.87,17.14,11.68,1.02,1,64304,0,Japanese,SERV,FIA,
TPPH-FHCS Inc.,2018,5.70,0.12,2.07,8.44,0.96,7.49,1,82211,1,French,SERV,PRO,
TPPH-FHCS Inc.,2019,6.25,0.14,2.21,10.03,2.43,7.59,1,82211,1,French,SERV,PRO,
TPPH-FHCS Inc.,2021,8.35,1.54,18.49,6.80,2.78,3.80,1,82219,1,French,SERV,PRO,
Trans-Asia (Phils.) Manufacturing Industries Corp.,2019,3.35,0.02,0.72,3.73,3.71,0.03,0,10440,0,Filipino,MFG,MFG,
Trans-Asia (Phils.) Manufacturing Industries Corp.,2020,3.09,0.02,0.62,4.53,4.51,0.03,0,10440,0,Filipino,MFG,MFG,
Trans-Asia (Phils.) Manufacturing Industries Corp.,2021,5.16,0.04,0.70,7.36,7.33,0.01,0,10490,0,Filipino,MFG,MFG,
Transcom Worldwide Philippines Holding Inc.,2018,3.09,2.83,91.68,2.00,0.00,2.00,1,64200,0,Swedish,SERV,FIA,
Transcom Worldwide Philippines Inc.,2019,5.27,0.66,12.50,5.24,1.23,4.01,1,82211,1,Swedish,SERV,PRO,
Transcom Worldwide Philippines Inc.,2021,4.77,0.12,2.47,4.77,1.17,3.71,1,82219,1,Swedish,SERV,PRO,
Transitions Optical Philippines Inc.,2018,5.41,0.56,10.31,2.38,0.97,1.40,1,26701,1,French,MFG,MFG,
Transitions Optical Philippines Inc.,2019,4.76,0.37,7.84,2.46,1.08,1.38,1,26701,1,French,MFG,MFG,
Transitions Optical Philippines Inc.,2020,3.55,0.23,6.58,2.58,1.04,1.53,1,26701,1,French,MFG,MFG,
Transitions Optical Philippines Inc.,2021,3.95,0.35,8.91,2.50,1.05,0.67,1,26702,1,French,MFG,MFG,
Transworld Trading Co. Inc.,2021,2.51,0.24,9.40,2.54,0.52,1.55,0,46692,0,Filipino,SERV,TRD,
Travellers International Hotel Group Inc.,2018,22.16,1.87,8.45,105.78,59.61,46.18,0,92000,0,Filipino,SERV,OTH,
Travellers International Hotel Group Inc.,2019,26.94,0.57,2.12,116.51,77.39,39.12,0,92000,0,Filipino,SERV,OTH,
Travellers International Hotel Group Inc.,2021,12.38,-5.32,-43.01,117.52,88.81,12.01,0,92000,0,Filipino,SERV,OTH,
Trends & Technologies Inc.,2019,8.73,0.33,3.82,6.96,4.31,2.65,0,46510,0,Filipino,SERV,TRD,
Trends & Technologies Inc.,2020,7.29,0.07,0.91,11.47,8.68,2.79,0,46510,0,Filipino,SERV,TRD,
Trends & Technologies Inc.,2021,9.20,0.24,2.57,12.77,9.84,0.74,0,62090,0,Filipino,SERV,IAC,
Trimotors Technology Corp.,2020,1.60,0.04,2.18,1.47,0.93,0.54,0,45401,0,Filipino,SERV,TRD,
Trimotors Technology Corp.,2021,2.39,0.07,2.85,2.14,1.22,0.30,0,46101,0,Filipino,SERV,TRD,
TRP Inc.,2018,6.16,0.48,7.72,3.54,1.00,2.55,1,29302,1,Japanese,MFG,MFG,
TRP Inc.,2019,5.88,0.31,5.30,3.13,1.25,1.88,1,29302,1,Japanese,MFG,MFG,
TRP Inc.,2020,5.20,0.05,0.94,3.19,1.31,1.88,1,29302,1,Japanese,MFG,MFG,
TRP Inc.,2021,6.84,0.08,1.20,3.70,1.64,1.40,1,30309,1,Japanese,MFG,MFG,
Trust International Paper Corp.,2019,3.14,-0.02,-0.51,3.31,0.29,3.02,0,17011,1,Filipino,MFG,MFG,
TTEC Customer Care Management Philippines Inc.,2021,8.10,0.89,10.93,6.04,3.20,2.50,1,82219,1,American,SERV,PRO,
Tupperware Brands Philippines Inc.,2018,3.63,0.06,1.68,3.88,2.84,1.04,1,47991,1,American,SERV,TRD,
Tupperware Brands Philippines Inc.,2019,3.31,-0.26,-7.74,3.80,3.03,0.77,1,47991,0,American,SERV,TRD,
Tupperware Brands Philippines Inc.,2020,2.18,0.02,0.69,2.02,1.27,0.75,1,47991,0,American,SERV,TRD,
TW & Co. Inc.,2020,1.58,0.11,7.15,1.55,0.54,1.02,0,27503,0,Filipino,MFG,MFG,
TWA Inc.,2019,7.45,0.23,3.02,3.57,3.12,0.45,0,46610,0,Filipino,SERV,TRD,
TWA Inc.,2020,6.81,0.34,5.04,3.51,2.72,0.79,0,46610,0,Filipino,SERV,TRD,
TWA Inc.,2021,11.61,0.35,3.04,5.07,4.28,0.39,0,47300,0,Filipino,SERV,TRD,
UC38 LLC,2020,17.30,3.93,22.72,27.56,18.41,9.14,0,6200,0,Filipino,MAQ,MAQ,
UCPB Savings Bank Inc.,2019,1.92,0.12,6.40,21.27,18.49,2.78,0,64193,0,Filipino,SERV,FIA,
